User ID,Heart Rate (BPM),Blood Oxygen Level (%),Step Count,Sleep Duration (hours),Activity Level,Stress Level
2126,84.25,97.81,2054,5,sedentary,6
1820,53.81,98.15,13307,7,active,8
1192,100.83,100.0,5010,6,active,5
2776,56.87,97.25,17787,8,sedentary,7
4645,50.53,99.58,6159,7,active,6
1528,40.0,99.38,4908,3,active,2
4608,96.73,98.29,10726,8,highly active,6
1250,65.51,94.99,108,7,active,10
2788,48.48,100.0,5171,5,active,7
4458,88.12,97.58,10464,5,sedentary,4
4278,75.21,99.25,3664,6,highly active,3
3588,84.28,99.98,323,3,sedentary,10
4700,75.21,98.73,124,10,sedentary,9
3026,68.41,100.0,11054,5,sedentary,6
3463,79.79,99.83,1545,7,active,10
3841,79.9,94.33,1346,9,sedentary,2
2403,76.6,97.96,2393,6,highly active,9
2167,97.05,93.74,754,7,highly active,3
3072,100.71,97.43,383,5,active,10
4893,101.88,96.28,14404,6,sedentary,4
3715,72.36,96.13,2525,5,highly active,5
2096,76.59,98.31,6112,8,active,1
3679,95.67,99.31,13654,5,active,4
4904,68.55,100.0,8164,5,sedentary,5
4164,75.31,98.91,20993,7,active,3
1504,74.71,97.87,3856,7,highly active,7
2621,70.7,97.83,10909,4,sedentary,1
3383,60.98,94.55,19420,7,highly active,3
3472,87.81,96.68,382,7,active,5
3546,69.19,95.87,2673,9,sedentary,9
2387,77.35,96.6,9436,5,active,5
3994,74.89,99.23,2651,5,active,4
3677,85.13,96.39,120,7,sedentary,8
4816,81.84,98.77,11516,6,active,4
2222,71.17,99.2,1260,9,highly active,5
1717,68.78,98.44,2709,8,active,5
4484,73.34,100.0,16901,7,sedentary,3
1338,58.35,98.58,1640,6,active,9
1658,62.94,100.0,15761,6,active,1
1961,82.96,100.0,3844,6,highly active,7
1428,79.49,97.73,17519,7,active,8
4854,60.51,100.0,14661,9,highly active,9
1898,73.2,100.0,3756,3,highly active,5
1138,51.55,95.95,17846,6,sedentary,10
4764,77.03,100.0,7011,7,active,5
3989,69.96,96.69,4519,6,active,1
1541,106.43,99.05,5295,6,highly active,8
3104,83.81,100.0,458,6,sedentary,6
2255,60.7,99.73,11537,8,sedentary,1
3482,84.57,96.32,2205,5,active,5
1383,88.19,95.88,8797,8,highly active,5
3607,75.21,100.0,3243,6,highly active,6
1193,92.35,99.82,5053,6,highly active,5
4807,82.16,98.01,3832,5,active,9
4719,96.35,94.5,4917,6,active,7
3581,76.12,99.53,1759,6,highly active,9
3565,75.45,96.69,15136,5,sedentary,3
3763,56.81,95.77,6594,6,highly active,10
3798,97.63,95.34,1863,7,sedentary,9
3232,76.99,98.15,672,4,highly active,10
2895,73.52,97.51,5367,6,sedentary,7
3339,63.09,99.05,4419,10,highly active,1
4406,93.38,98.23,18868,6,active,9
1731,89.8,99.35,1836,8,sedentary,8
3163,61.47,97.7,14936,6,highly active,5
3872,82.66,96.41,10182,6,highly active,1
4120,86.94,99.96,4531,8,sedentary,7
1684,56.31,99.13,14488,8,sedentary,3
1081,84.62,97.99,13857,5,active,5
3881,81.61,98.04,8773,5,sedentary,1
3380,84.35,97.16,750,4,active,5
3604,104.8,99.27,1222,5,sedentary,1
1531,93.54,96.01,1971,7,highly active,2
2983,78.91,100.0,5608,8,sedentary,5
1220,84.57,97.63,5759,5,active,4
1634,81.51,97.19,6192,5,sedentary,3
2769,110.28,100.0,5905,6,highly active,9
4804,77.06,99.35,3338,7,highly active,1
3370,68.79,99.1,1652,6,active,5
2874,83.23,98.01,5117,8,active,1
1002,106.32,100.0,4785,7,highly active,8
2717,60.47,95.84,2253,7,sedentary,3
1205,64.92,96.79,368,8,highly active,3
1039,57.04,96.58,5602,3,sedentary,6
3106,60.73,95.83,5369,6,active,3
3998,89.11,98.8,1004,8,active,7
3621,78.3,97.15,6521,10,highly active,9
1643,55.59,99.23,3845,6,highly active,8
2530,85.29,97.68,7423,3,sedentary,2
4643,80.18,97.13,15325,9,sedentary,9
2907,89.27,96.06,2583,5,active,3
3890,65.94,99.01,2987,7,sedentary,10
4193,56.59,97.55,7907,7,sedentary,3
4550,85.2,98.34,20853,7,active,4
3666,87.38,96.4,4660,3,sedentary,8
3143,58.43,98.88,1298,6,sedentary,9
4930,78.57,97.97,19134,4,highly active,3
4485,65.76,97.84,4441,7,sedentary,6
4306,89.57,98.99,4322,5,active,4
1897,84.93,93.85,5433,3,active,6
2085,93.28,95.9,2037,8,sedentary,6
2279,62.38,97.63,10750,5,sedentary,5
3395,67.05,96.68,1596,8,active,5
1670,80.53,98.62,6757,8,highly active,5
4195,75.21,97.2,5089,7,sedentary,4
2505,97.82,96.47,15760,6,highly active,5
3364,101.16,99.15,216,6,sedentary,3
4575,91.64,99.51,10013,5,highly active,6
1718,82.5,99.34,6830,6,sedentary,4
2463,73.15,98.01,6547,7,sedentary,10
4480,77.83,98.69,14574,9,sedentary,5
2955,63.66,98.69,6238,7,sedentary,4
2159,75.21,99.84,8810,8,active,3
4272,80.03,100.0,7263,6,active,2
1249,62.62,100.0,504,7,sedentary,2
3361,99.32,95.18,838,3,active,4
2892,73.74,97.03,2893,5,active,7
4500,71.92,94.82,188,8,active,9
2853,65.96,97.14,4978,6,highly active,9
3854,62.4,100.0,1588,5,highly active,9
2503,98.57,95.66,5739,6,highly active,4
4385,75.15,96.43,1572,6,active,6
4571,90.45,97.8,1355,8,active,1
4792,81.17,95.31,2847,8,active,10
4426,82.15,99.7,17813,9,sedentary,10
3532,74.79,99.06,1901,8,highly active,6
2234,68.52,100.0,348,6,active,8
4775,94.5,94.81,14974,7,active,4
1043,84.81,99.05,4045,10,sedentary,2
4612,72.29,97.95,6793,6,highly active,9
1582,97.65,100.0,9864,6,active,1
4163,80.49,96.02,11145,7,active,2
2288,98.27,98.88,4579,5,active,6
3942,67.84,97.31,8139,8,highly active,1
3972,75.62,99.75,6635,9,highly active,4
4513,98.33,100.0,625,7,highly active,6
4471,80.76,94.74,1789,5,active,2
3774,91.51,95.56,3132,7,active,10
1990,82.01,100.0,1059,8,highly active,10
3946,67.6,99.16,1276,5,active,2
2812,55.82,97.61,11120,6,active,7
4647,93.28,100.0,961,8,sedentary,1
1857,59.21,97.4,1470,6,active,5
1803,69.32,99.79,1317,8,highly active,5
1489,75.21,94.19,3236,5,sedentary,1
4556,93.95,97.17,8305,6,active,10
2780,89.97,96.32,7227,10,highly active,7
2493,77.23,95.16,9029,8,highly active,2
4645,93.19,96.61,9083,7,sedentary,1
3985,96.49,97.67,21,7,sedentary,10
3891,67.85,96.81,8076,6,sedentary,7
2705,69.1,98.98,8077,6,highly active,9
4516,86.24,98.2,449,5,sedentary,10
4340,100.45,96.99,3900,7,active,1
3314,64.58,100.0,573,8,active,7
1053,47.37,99.5,1482,6,sedentary,4
3575,84.74,98.73,4710,7,active,8
4591,95.47,95.54,85,5,active,8
1615,76.94,98.66,699,6,highly active,9
2082,75.21,99.25,621,5,sedentary,5
2848,75.21,99.68,931,6,active,5
4308,63.66,100.0,6629,7,highly active,3
1954,76.31,100.0,1377,6,active,8
3433,76.65,100.0,13894,7,highly active,9
2629,75.21,95.38,15128,5,active,10
3781,91.85,97.22,8222,7,highly active,1
3763,79.02,95.35,470,10,sedentary,8
1649,59.48,96.38,15554,6,active,10
3347,84.21,95.23,3797,4,active,2
1394,68.69,95.86,1399,8,active,2
4278,76.52,99.29,10560,7,active,3
2359,88.31,97.13,2980,7,highly active,1
3640,89.99,95.69,4938,8,highly active,3
4801,88.75,100.0,9512,5,active,6
3561,75.75,98.72,746,5,highly active,6
4249,60.38,95.82,1301,7,sedentary,4
1370,75.35,98.38,8751,7,sedentary,6
1857,98.19,97.4,1840,6,active,7
1790,67.11,96.95,5970,7,active,9
1657,78.03,96.79,1458,8,sedentary,2
4389,56.51,99.43,14041,4,sedentary,3
3783,80.11,99.28,4167,5,highly active,4
2392,74.32,95.98,11511,6,active,8
4877,64.71,100.0,1036,6,active,4
3552,96.01,97.42,20278,7,highly active,2
1238,63.61,97.31,2206,6,sedentary,5
1194,95.49,98.98,3120,7,active,9
3725,51.06,95.49,455,5,highly active,6
3108,84.15,97.24,7232,5,sedentary,6
2152,69.6,96.97,10505,3,highly active,3
3732,69.55,100.0,3912,8,sedentary,6
3015,81.72,98.31,3663,8,highly active,2
1155,78.76,98.98,7134,8,highly active,9
4988,108.25,97.31,7706,9,sedentary,8
4449,54.32,99.75,4125,7,sedentary,8
4693,78.01,100.0,17622,8,active,1
4852,68.69,97.84,375,6,sedentary,9
1922,76.87,95.79,9886,6,sedentary,3
3915,72.96,99.25,1632,4,sedentary,3
3950,69.77,94.82,4787,7,active,7
4861,67.15,97.04,13350,6,highly active,5
2609,85.72,98.38,2799,6,sedentary,9
4508,74.67,100.0,4194,7,sedentary,10
1974,77.79,98.87,8492,8,highly active,10
2230,64.13,99.0,8978,6,highly active,9
3435,84.14,98.71,2115,7,sedentary,2
4551,60.62,97.87,16164,6,sedentary,9
2814,82.4,98.95,932,6,highly active,4
3934,81.03,98.18,6242,6,highly active,2
1837,73.0,96.66,18516,5,highly active,4
3007,58.58,100.0,220,6,sedentary,4
2363,75.1,98.01,5304,7,active,7
4940,59.51,94.87,1981,5,active,7
3387,73.32,93.85,1496,6,active,4
1203,86.83,96.92,1864,8,active,3
1160,74.77,98.56,16309,9,sedentary,10
4611,93.81,98.67,3880,8,active,3
1391,75.21,93.67,1883,9,highly active,2
1768,86.6,100.0,18375,9,active,9
4748,85.75,98.55,2716,6,highly active,3
3622,96.11,98.22,8998,9,sedentary,9
1902,55.42,99.64,5393,9,sedentary,4
2093,67.16,99.37,7958,6,highly active,1
3940,75.42,100.0,1412,7,sedentary,5
1404,87.01,96.57,7944,6,highly active,4
1607,77.53,99.23,16538,6,sedentary,2
4746,74.9,100.0,745,4,highly active,9
2614,90.46,98.19,2767,6,active,5
3875,69.24,98.35,1786,5,active,7
4191,82.81,99.27,430,6,highly active,4
2837,110.91,99.9,396,7,sedentary,6
1689,74.7,94.01,2254,6,active,9
4759,65.31,97.98,4781,8,highly active,3
3949,66.5,98.44,2192,8,sedentary,4
2774,69.51,97.79,2308,6,highly active,7
3103,94.89,98.2,12463,6,highly active,1
1365,69.51,97.71,10195,7,active,5
2722,79.57,96.83,2606,6,active,7
4575,73.62,97.2,2961,9,active,5
4838,70.08,97.12,20992,8,active,7
1454,77.63,99.41,19601,5,active,9
1103,82.34,97.36,6924,5,active,10
1076,75.21,97.03,2580,5,active,3
2937,54.89,96.76,9506,7,sedentary,4
4329,41.76,100.0,8695,9,highly active,3
4335,52.41,98.85,11183,6,active,2
3378,75.21,95.01,6387,7,active,7
2205,70.29,95.11,6127,7,highly active,5
1892,78.14,96.0,3139,5,highly active,8
4839,105.61,97.49,1144,6,active,2
2573,89.98,94.84,4040,10,highly active,8
3735,83.09,98.55,5100,7,active,8
3074,67.73,97.49,14715,10,active,7
4347,98.39,96.68,3594,7,highly active,1
2675,93.53,98.28,15020,6,active,2
1298,88.4,100.0,2674,8,active,10
1956,75.21,96.57,20262,8,active,8
3846,61.13,100.0,278,6,sedentary,4
2114,97.76,97.23,5216,7,highly active,1
3527,88.06,96.81,2716,6,active,2
3505,70.85,100.0,579,5,sedentary,10
3929,56.68,97.94,8004,6,highly active,6
1364,75.21,97.24,3489,8,sedentary,10
3906,77.56,93.03,20839,8,active,7
2698,80.97,95.16,8724,5,highly active,10
1350,88.95,100.0,4095,5,sedentary,4
4726,85.83,100.0,6909,5,sedentary,4
4471,61.88,100.0,478,5,active,8
3828,81.19,99.17,7679,3,highly active,9
2904,82.32,96.32,786,3,highly active,10
3850,51.15,100.0,8029,3,active,1
2011,59.91,99.63,4497,4,highly active,4
3964,99.15,100.0,4182,10,sedentary,2
1498,51.75,98.35,1869,7,highly active,4
1949,88.46,99.33,2480,5,active,9
2994,80.64,95.07,9385,6,highly active,5
4997,59.24,95.64,515,7,highly active,7
3046,48.49,97.09,12864,10,sedentary,3
1507,89.11,100.0,6109,5,active,2
2327,60.25,95.42,9087,7,active,5
3548,55.29,97.03,2948,7,sedentary,6
3850,81.8,97.38,1764,6,highly active,3
3645,74.86,100.0,11428,3,active,10
1165,83.62,98.62,755,6,active,9
4486,81.46,94.89,1269,4,highly active,2
1919,85.85,97.02,3029,7,highly active,1
1113,84.89,94.98,1594,8,highly active,6
4504,61.77,98.02,17063,5,sedentary,9
1991,98.44,98.54,193,6,highly active,4
4427,67.42,100.0,11388,10,active,3
2951,61.34,99.01,3706,8,highly active,7
4766,71.83,95.64,12660,7,active,1
3254,81.6,97.66,11126,9,active,3
4839,68.07,100.0,903,9,active,9
2258,61.85,98.79,7685,6,active,3
4513,61.53,98.94,3329,8,active,2
4426,78.09,96.33,12043,8,sedentary,3
1514,83.4,96.77,13328,6,sedentary,5
2231,84.64,96.33,1467,7,sedentary,10
1708,51.67,98.06,4559,8,sedentary,9
4924,62.54,98.33,6317,6,sedentary,8
4196,88.97,98.26,5498,7,sedentary,9
3185,68.64,100.0,2030,6,active,8
3240,41.18,97.11,233,7,highly active,9
2596,73.06,98.01,2130,7,highly active,5
2564,85.62,96.93,1767,10,active,2
1382,60.27,97.57,3242,7,sedentary,9
1018,72.98,96.67,8111,5,sedentary,4
3730,57.0,100.0,5319,8,active,9
4521,83.67,95.32,5445,7,active,8
3121,64.93,95.33,9199,8,highly active,4
1572,68.54,94.92,11705,6,active,6
3986,88.45,99.55,1219,5,active,4
4736,83.34,94.94,800,6,sedentary,9
2299,89.6,99.09,4978,4,active,7
4119,101.36,97.73,12304,6,active,9
3902,106.75,98.8,1079,5,highly active,2
3393,77.91,100.0,1252,4,sedentary,10
1650,94.76,95.56,15998,6,highly active,5
2645,74.57,96.57,3201,7,active,3
1993,87.61,94.84,2063,5,active,9
3742,68.6,98.39,8283,7,highly active,5
3587,95.09,98.01,13802,7,active,9
4780,92.27,95.79,4089,7,highly active,7
4262,71.8,97.07,10962,6,highly active,6
1900,60.84,99.61,8231,7,sedentary,9
4634,88.95,94.03,5987,5,sedentary,4
2684,87.61,100.0,15740,8,sedentary,7
3827,56.51,100.0,2752,6,highly active,3
2585,107.57,96.29,10301,7,sedentary,2
2923,80.96,98.59,8063,8,active,2
2781,71.52,100.0,12777,9,highly active,6
2136,92.98,98.47,6547,5,sedentary,6
4539,94.6,99.88,355,6,sedentary,5
4749,57.36,99.15,12815,6,active,4
2944,71.67,95.89,16851,5,sedentary,4
2037,73.69,96.2,4180,8,sedentary,8
2738,66.84,98.01,1760,4,active,2
1287,63.95,100.0,7292,7,highly active,4
4978,67.7,95.72,908,9,active,5
3236,67.02,97.37,292,6,active,6
3961,67.96,100.0,2398,8,sedentary,10
4226,96.51,97.03,7974,7,sedentary,3
2590,81.5,100.0,11782,4,active,2
3741,75.21,97.72,1194,7,highly active,5
2745,86.47,100.0,20451,6,sedentary,9
3935,73.57,100.0,5622,8,sedentary,9
3518,63.09,98.34,18156,6,highly active,10
2098,50.91,97.83,1136,7,sedentary,9
3324,89.83,96.18,4287,5,highly active,8
1939,41.61,94.53,3945,7,sedentary,5
4716,52.37,97.96,3714,7,sedentary,1
4414,82.57,98.87,18694,6,sedentary,7
2448,74.74,99.6,13252,7,sedentary,4
1570,96.89,100.0,11069,6,active,1
4582,65.34,95.27,2359,7,active,5
3904,86.54,97.72,2898,6,sedentary,6
2000,72.35,98.94,2101,5,sedentary,6
2205,83.24,95.99,11042,5,highly active,8
3505,77.55,99.14,3493,6,highly active,5
2874,78.22,97.23,3171,2,highly active,5
1832,79.4,94.97,1303,7,active,10
4135,58.67,97.87,18600,10,highly active,7
3886,76.13,98.86,10686,8,sedentary,10
4331,84.04,94.39,6127,6,highly active,1
3240,74.23,97.31,13685,5,sedentary,6
2678,73.47,97.34,20893,4,sedentary,3
1615,46.76,99.83,13832,8,highly active,2
1405,98.01,95.76,16442,7,sedentary,4
3964,65.73,98.01,5006,8,sedentary,4
3990,63.17,98.34,11103,8,highly active,10
3768,79.45,99.78,5226,5,sedentary,9
1092,80.13,100.0,7187,6,sedentary,6
3477,84.89,99.91,17934,7,highly active,6
1653,85.56,97.1,2450,7,active,2
4505,100.85,99.18,5427,5,highly active,10
4475,70.42,100.0,5803,7,sedentary,2
1433,62.53,96.46,3119,7,sedentary,4
2135,71.48,99.23,3215,8,highly active,9
1374,58.42,98.47,10259,8,sedentary,10
4130,69.82,99.17,18566,7,sedentary,4
2066,51.73,95.24,7031,8,sedentary,8
1206,62.46,97.71,4685,4,active,1
1779,49.69,98.01,9714,6,sedentary,6
2141,76.67,99.47,602,6,highly active,6
1531,103.2,94.41,7380,6,active,3
4293,91.66,98.75,5685,5,highly active,9
3213,93.14,100.0,6596,8,active,4
3690,72.9,100.0,162,8,highly active,9
4255,61.55,99.69,625,3,sedentary,4
1089,67.01,100.0,2572,6,active,5
2117,75.21,97.25,2480,6,sedentary,4
1012,48.91,97.91,9247,9,active,9
2857,86.89,97.0,446,8,highly active,7
2493,67.65,99.79,1135,6,highly active,4
1944,63.96,99.09,2687,7,sedentary,7
3789,69.23,92.87,8524,8,active,6
2857,86.22,98.2,18539,7,highly active,9
4875,80.41,97.08,4978,5,highly active,8
4509,71.62,97.49,5220,6,highly active,7
4609,75.26,100.0,3263,7,highly active,4
2610,87.86,95.88,6029,4,active,4
3923,94.61,96.16,6922,8,active,2
2959,67.88,100.0,5113,6,active,8
4882,73.76,97.65,3449,4,sedentary,2
4221,93.67,100.0,14829,6,sedentary,4
3707,82.84,98.35,11334,5,highly active,1
2052,61.6,96.25,3725,7,active,4
1295,62.07,100.0,277,7,highly active,3
4033,68.76,99.6,7376,5,active,4
1925,80.55,97.19,10709,8,active,1
4792,103.28,98.02,19328,7,active,2
2631,73.76,99.25,73,8,highly active,10
3387,84.89,96.34,14818,3,highly active,6
1627,92.01,94.67,5090,7,active,3
3486,97.3,98.01,3288,6,highly active,2
2167,92.02,96.48,1757,8,highly active,9
1941,63.8,99.77,11779,9,sedentary,7
2608,53.24,97.44,3165,5,sedentary,3
2770,65.57,95.37,6494,8,active,1
3566,77.53,98.38,5017,6,active,2
1975,63.85,95.51,2138,4,highly active,8
4116,50.62,98.91,10851,8,active,6
1954,56.77,93.79,2478,9,highly active,9
1951,71.71,98.81,3688,7,sedentary,10
1943,102.0,95.6,214,4,active,6
2204,86.89,94.91,16067,6,active,1
4286,72.85,98.61,893,8,sedentary,7
3135,75.11,94.83,6160,6,sedentary,7
4327,86.68,95.85,521,3,active,2
2534,68.96,98.66,12399,7,active,5
2096,57.09,98.96,4978,7,sedentary,5
3978,62.92,98.3,4782,8,active,6
1178,62.84,99.48,2632,7,sedentary,3
3259,76.26,95.48,13084,8,sedentary,3
2828,46.56,94.95,5149,7,sedentary,8
2257,79.58,99.28,4172,7,sedentary,9
1464,93.99,94.5,1810,5,sedentary,1
2774,67.38,95.57,6700,7,active,3
4294,65.18,97.75,6525,6,active,10
3678,104.51,98.6,2135,7,active,1
3872,97.08,98.57,1663,5,sedentary,6
4335,81.41,95.33,4041,9,highly active,7
2230,63.79,98.04,4195,7,sedentary,10
1884,59.87,98.72,2261,7,sedentary,8
4805,55.16,98.31,1223,7,highly active,8
3413,81.78,99.74,16220,3,highly active,2
3323,67.83,97.53,541,6,highly active,3
3427,44.65,97.07,14770,5,sedentary,1
4814,83.8,100.0,5254,6,active,1
2332,75.21,94.31,7662,8,highly active,4
2654,84.89,100.0,17970,4,sedentary,7
4339,67.52,97.56,3183,8,highly active,5
1944,75.21,95.24,8489,7,sedentary,6
4856,77.2,96.77,7797,8,highly active,9
3857,61.48,99.56,330,7,sedentary,5
4421,45.8,100.0,4254,7,active,4
2938,58.54,98.56,2781,9,highly active,4
2546,100.42,94.01,11877,7,highly active,6
4169,75.47,97.75,2901,8,sedentary,3
2969,73.14,98.37,207,4,active,9
2094,75.21,94.96,2303,7,sedentary,10
3411,81.54,97.72,924,7,highly active,7
3617,78.2,96.71,3916,3,highly active,8
2825,52.4,97.76,19638,8,sedentary,2
1762,51.24,100.0,5031,5,active,9
3323,64.07,100.0,4153,9,sedentary,10
1049,75.21,97.77,1701,7,sedentary,2
4429,69.6,99.0,6800,7,sedentary,10
3775,78.43,100.0,4254,8,highly active,6
1905,70.81,98.78,10371,8,highly active,9
3975,64.79,94.94,5081,4,highly active,1
1563,80.92,98.06,15236,4,highly active,8
1782,85.71,96.81,10695,6,active,10
3532,62.87,99.63,1097,5,sedentary,3
4970,77.7,98.13,173,5,active,8
4876,68.69,98.59,3223,7,sedentary,2
4709,87.54,96.25,393,7,highly active,8
3040,60.22,95.75,4184,10,active,6
2831,56.91,95.55,1934,8,highly active,3
1583,65.5,100.0,4827,6,highly active,2
2319,82.8,99.26,1206,7,active,7
1235,69.73,97.98,5577,8,sedentary,4
2942,67.57,100.0,7098,5,active,9
1359,90.23,97.94,5817,10,sedentary,8
2930,82.25,98.79,10860,5,highly active,10
1109,52.16,96.63,39,8,sedentary,3
1191,88.52,100.0,2324,5,sedentary,5
2116,91.27,100.0,10683,6,highly active,8
1861,67.07,100.0,662,5,sedentary,3
3615,60.91,98.32,2766,3,highly active,5
2083,73.76,100.0,4057,8,active,5
1649,77.45,95.4,19089,6,active,1
1038,92.78,97.21,6176,7,sedentary,9
4611,84.55,99.73,563,9,highly active,10
4120,77.24,97.27,4980,7,highly active,1
4491,73.09,100.0,2391,2,sedentary,3
1636,75.23,98.83,2895,5,highly active,9
1035,85.18,97.81,4297,5,active,3
3148,53.22,98.0,7750,6,sedentary,4
4865,75.13,98.58,9977,6,highly active,10
4157,90.66,99.63,8321,8,sedentary,6
4587,57.96,95.43,7562,7,active,3
4294,104.17,98.01,14240,7,sedentary,10
2361,58.84,98.42,2828,7,active,7
2983,67.43,97.45,1691,4,sedentary,3
1165,90.39,98.43,656,4,highly active,8
3430,96.78,96.65,1268,7,highly active,6
2879,80.36,94.74,1133,7,active,10
4966,79.97,97.49,17053,7,active,5
4447,101.82,94.43,1394,9,active,5
4542,54.48,98.06,691,5,sedentary,8
3837,49.13,95.53,3579,6,sedentary,3
4713,46.13,99.82,1301,7,highly active,6
1030,62.23,96.84,979,4,highly active,5
4446,64.26,100.0,3150,4,highly active,1
1010,80.71,97.03,17626,9,active,5
3011,90.12,99.37,216,6,highly active,3
4373,88.63,98.47,1630,6,highly active,3
3143,88.19,99.73,12170,7,highly active,2
4261,60.63,98.11,1969,4,sedentary,5
3500,80.77,100.0,4072,6,active,8
3239,63.99,98.21,726,6,sedentary,10
2289,75.64,96.23,9335,3,sedentary,2
2447,88.27,99.7,959,5,active,1
4199,110.64,100.0,20691,6,active,6
3285,74.51,98.14,6252,6,active,6
2943,58.45,96.45,11202,8,sedentary,7
4426,50.53,95.9,10102,5,active,4
4183,91.0,95.45,9634,8,sedentary,9
2851,82.27,96.52,1901,6,sedentary,8
2366,80.72,98.67,2931,8,highly active,2
4216,85.79,96.47,1158,6,active,5
4318,89.79,100.0,18005,5,sedentary,10
3782,80.84,98.77,1090,7,active,3
1824,55.46,94.88,3561,7,highly active,3
2462,82.65,94.67,8428,6,sedentary,8
3153,76.8,97.12,4901,9,active,3
3228,59.86,98.03,5831,6,active,9
3231,81.2,97.8,7925,5,active,2
1225,87.14,98.49,168,6,sedentary,2
1776,66.4,99.82,88,8,highly active,9
3837,86.73,100.0,1373,7,active,4
4980,70.82,99.19,8869,6,active,8
2112,88.11,98.7,1925,6,active,9
1687,73.56,97.18,17696,6,active,2
1529,92.6,95.04,572,8,active,2
4442,75.21,96.82,6071,6,sedentary,10
1971,61.73,97.51,4978,7,highly active,8
3853,76.9,96.71,1683,8,active,9
2422,72.72,100.0,6201,8,highly active,10
2294,57.54,98.71,216,5,highly active,2
2998,64.24,100.0,5033,5,sedentary,5
3878,94.06,98.2,5236,8,highly active,3
1678,84.35,98.98,7440,6,active,3
4596,71.17,100.0,5474,5,highly active,1
3896,79.42,98.02,2006,9,sedentary,7
4103,67.88,97.76,8553,6,active,4
3440,47.25,99.12,4394,9,sedentary,1
1039,90.53,99.36,4448,6,highly active,4
3707,77.73,97.72,4978,6,sedentary,6
4802,75.02,97.75,10749,6,sedentary,4
4028,68.01,99.52,14142,9,highly active,10
1844,85.07,100.0,10805,6,active,2
2743,57.78,98.31,2593,6,active,3
3248,55.75,93.64,1406,8,active,7
1446,78.76,93.54,8324,7,sedentary,5
4915,77.02,97.84,18244,6,active,3
4499,82.77,94.04,304,4,sedentary,2
4109,72.85,100.0,10080,7,highly active,3
2234,65.29,100.0,202,5,highly active,2
3491,82.64,95.23,4295,4,sedentary,10
2350,83.91,96.02,7915,8,highly active,10
3808,93.86,96.9,3638,5,highly active,5
1226,86.02,98.04,2506,4,highly active,2
1047,62.45,98.46,1448,6,highly active,3
4089,78.85,96.02,4978,6,active,6
3959,70.71,100.0,5913,5,highly active,2
2462,60.82,99.41,958,7,sedentary,3
2830,48.17,100.0,345,6,active,3
4779,108.72,98.0,1952,10,highly active,5
1186,66.62,100.0,5415,6,sedentary,6
3392,73.11,97.78,9760,5,active,7
3877,76.68,98.01,12568,7,highly active,3
3535,40.0,95.82,6627,6,highly active,6
2932,72.51,97.21,7686,4,active,7
3924,101.57,96.29,5168,9,active,4
1848,71.82,100.0,4978,5,active,3
2252,75.47,98.01,1367,8,sedentary,9
2413,69.73,100.0,2845,6,sedentary,3
1392,75.56,98.81,5936,8,highly active,3
2016,75.23,97.35,4831,5,active,7
